id	class	method	parent	flags	annotations	visibility	non-primitive-return	path
1	com.virtuslab.gitmachete.frontend.actions.expectedkeys.IExpectsKeyGitMacheteRepository	getGitMacheteRepositorySnapshot(com.intellij.openapi.actionSystem.AnActionEvent)	0	[false]	org.checkerframework.checker.nullness.qual.Nullable	public	true	/home/nima/Developer/taint-benchmarks/git-machete-intellij-plugin/frontend/actions/src/main/java/com/virtuslab/gitmachete/frontend/actions/expectedkeys/IExpectsKeyGitMacheteRepository.java
2	com.virtuslab.gitmachete.frontend.actions.expectedkeys.IExpectsKeyGitMacheteRepository	getBranchLayout(com.intellij.openapi.actionSystem.AnActionEvent)	0	[false]	org.checkerframework.checker.nullness.qual.Nullable	public	true	/home/nima/Developer/taint-benchmarks/git-machete-intellij-plugin/frontend/actions/src/main/java/com/virtuslab/gitmachete/frontend/actions/expectedkeys/IExpectsKeyGitMacheteRepository.java
3	com.virtuslab.gitmachete.frontend.actions.expectedkeys.IExpectsKeyGitMacheteRepository	getCurrentMacheteBranchIfManaged(com.intellij.openapi.actionSystem.AnActionEvent)	0	[false]	org.checkerframework.checker.nullness.qual.Nullable	public	true	/home/nima/Developer/taint-benchmarks/git-machete-intellij-plugin/frontend/actions/src/main/java/com/virtuslab/gitmachete/frontend/actions/expectedkeys/IExpectsKeyGitMacheteRepository.java
4	com.virtuslab.gitmachete.frontend.actions.expectedkeys.IExpectsKeyGitMacheteRepository	getCurrentBranchNameIfManaged(com.intellij.openapi.actionSystem.AnActionEvent)	0	[false]	org.checkerframework.checker.nullness.qual.Nullable	public	true	/home/nima/Developer/taint-benchmarks/git-machete-intellij-plugin/frontend/actions/src/main/java/com/virtuslab/gitmachete/frontend/actions/expectedkeys/IExpectsKeyGitMacheteRepository.java
5	com.virtuslab.gitmachete.frontend.actions.expectedkeys.IExpectsKeyGitMacheteRepository	getManagedBranchByName(com.intellij.openapi.actionSystem.AnActionEvent,java.lang.String)	0	[false, true]	org.checkerframework.checker.nullness.qual.Nullable	public	true	/home/nima/Developer/taint-benchmarks/git-machete-intellij-plugin/frontend/actions/src/main/java/com/virtuslab/gitmachete/frontend/actions/expectedkeys/IExpectsKeyGitMacheteRepository.java
6	com.virtuslab.gitmachete.frontend.actions.base.IWithLogger	log()	0	[]		public	true	/home/nima/Developer/taint-benchmarks/git-machete-intellij-plugin/frontend/actions/src/main/java/com/virtuslab/gitmachete/frontend/actions/base/IWithLogger.java
7	com.virtuslab.gitmachete.frontend.actions.base.IWithLogger	isLoggingAcceptable()	0	[]		public	false	/home/nima/Developer/taint-benchmarks/git-machete-intellij-plugin/frontend/actions/src/main/java/com/virtuslab/gitmachete/frontend/actions/base/IWithLogger.java
8	com.virtuslab.gitmachete.frontend.actions.expectedkeys.IExpectsKeyUnmanagedBranchName	getNameOfUnmanagedBranch(com.intellij.openapi.actionSystem.AnActionEvent)	0	[false]	org.checkerframework.checker.nullness.qual.Nullable	public	true	/home/nima/Developer/taint-benchmarks/git-machete-intellij-plugin/frontend/actions/src/main/java/com/virtuslab/gitmachete/frontend/actions/expectedkeys/IExpectsKeyUnmanagedBranchName.java
9	com.virtuslab.gitmachete.frontend.actions.expectedkeys.IExpectsKeySelectedBranchName	getSelectedBranchName(com.intellij.openapi.actionSystem.AnActionEvent)	0	[false]	org.checkerframework.checker.nullness.qual.Nullable	public	true	/home/nima/Developer/taint-benchmarks/git-machete-intellij-plugin/frontend/actions/src/main/java/com/virtuslab/gitmachete/frontend/actions/expectedkeys/IExpectsKeySelectedBranchName.java
10	com.virtuslab.gitmachete.frontend.actions.navigation.CheckoutParentAction	getNonExistentBranchMessage(com.intellij.openapi.actionSystem.AnActionEvent)	11	[false]	java.lang.Override	protected	true	/home/nima/Developer/taint-benchmarks/git-machete-intellij-plugin/frontend/actions/src/main/java/com/virtuslab/gitmachete/frontend/actions/navigation/CheckoutParentAction.java
